contrato_id,cliente_sk,fecha_sk,producto_sk,tipo_producto,monto_referencia,estado
7744,2431,2809,12,Seguro,100.39,Activo
7745,2433,2622,10,Seguro,120.73,Activo
7746,2434,2926,10,Seguro,73.56,Cancelado
7747,2435,2230,13,Seguro,44.53,Activo
7748,2437,2983,12,Seguro,130.96,Cancelado
7749,2438,2633,12,Seguro,99.61,Activo
7750,2441,2789,11,Seguro,159.14,Activo
7751,2443,3029,10,Seguro,137.06,Activo
7752,2444,2926,13,Seguro,32.52,Activo
7753,2445,2397,12,Seguro,135.67,Activo
7754,2446,1598,10,Seguro,62.32,Activo
7755,2448,1730,11,Seguro,88.67,Activo
7756,2450,3045,13,Seguro,61.45,Activo
7757,2453,1774,13,Seguro,72.62,Activo
7758,2453,2007,10,Seguro,65.63,Cancelado
7759,2454,2764,10,Seguro,99.13,Activo
7760,2459,2960,10,Seguro,135.32,Activo
7761,2460,3059,13,Seguro,87.89,Activo
7762,2461,967,10,Seguro,126.82,Activo
7763,2463,2502,11,Seguro,87.53,Activo
7764,2465,1630,13,Seguro,93.82,Activo
7765,2466,2837,12,Seguro,144.46,Activo
7766,2467,2982,12,Seguro,153.6,Activo
7767,2468,3012,13,Seguro,87.34,Activo
7768,2471,2451,10,Seguro,119.08,Activo
7769,2476,2836,11,Seguro,198.72,Activo
7770,2477,2824,10,Seguro,147.08,Activo
7771,2478,2805,11,Seguro,203.11,Activo
7772,2479,2279,12,Seguro,66.13,Activo
7773,2482,2572,12,Seguro,120.03,Activo
7774,2483,2792,10,Seguro,142.41,Vencido
7775,2485,2251,11,Seguro,216.27,Activo
7776,2485,2796,12,Seguro,162.73,Activo
7777,2486,2663,10,Seguro,56.59,Vencido
7778,2489,1374,10,Seguro,86.93,Activo
7779,2491,2196,12,Seguro,148.73,Activo
7780,2495,2994,12,Seguro,165.2,Cancelado
7781,2496,2517,10,Seguro,134.04,Activo
7782,2497,1854,13,Seguro,56.03,Activo
7783,2498,2354,11,Seguro,145.37,Cancelado
7784,2499,2832,10,Seguro,110.61,Cancelado
7785,2501,1931,11,Seguro,213.9,Activo
7786,2501,1556,13,Seguro,30.75,Activo
7787,2502,2896,13,Seguro,84.64,Cancelado
7788,2505,2458,12,Seguro,128.06,Vencido
7789,2506,2788,11,Seguro,236.67,Activo
7790,2506,2709,12,Seguro,72.99,Cancelado
7791,2507,2621,13,Seguro,49.76,Activo
7792,2509,2801,11,Seguro,99.46,Activo
7793,2513,456,10,Seguro,64.93,Activo
7794,2514,2506,12,Seguro,149.8,Activo
7795,2515,3062,10,Seguro,132.78,Cancelado
7796,2516,1950,13,Seguro,95.27,Vencido
7797,2519,1850,12,Seguro,170.92,Cancelado
7798,2519,2700,10,Seguro,60.66,Activo
7799,2520,3037,11,Seguro,86.52,Cancelado
7800,2523,3035,12,Seguro,84.76,Activo
7801,2526,3057,11,Seguro,219.99,Cancelado
7802,2527,3059,10,Seguro,51.89,Activo
7803,2530,2896,10,Seguro,114.34,Activo
7804,2530,2847,11,Seguro,146.07,Activo
7805,2531,3069,11,Seguro,88.07,Cancelado
7806,2539,2771,12,Seguro,140.98,Activo
7807,2539,2599,11,Seguro,135.89,Vencido
7808,2541,2313,11,Seguro,230.01,Activo
7809,2542,2971,11,Seguro,210.26,Activo
7810,2544,2007,12,Seguro,146.85,Activo
7811,2545,1000,13,Seguro,44.15,Activo
7812,2545,2169,10,Seguro,117.61,Activo
7813,2547,2142,10,Seguro,107.5,Vencido
7814,2548,1121,11,Seguro,130.66,Activo
7815,2552,2262,12,Seguro,80.84,Cancelado
7816,2552,2791,13,Seguro,96.59,Vencido
7817,2555,2756,11,Seguro,83.02,Activo
7818,2556,1781,12,Seguro,114.21,Activo
7819,2556,2396,10,Seguro,75.86,Activo
7820,2557,1308,11,Seguro,113.22,Activo
7821,2558,3014,11,Seguro,233.78,Activo
7822,2559,2605,13,Seguro,96.05,Activo
7823,2560,2109,10,Seguro,135.86,Activo
7824,2561,1128,13,Seguro,56.37,Cancelado
7825,2562,2539,13,Seguro,35.21,Cancelado
7826,2563,2369,11,Seguro,131.4,Activo
7827,2565,2885,12,Seguro,65.79,Activo
7828,2567,1362,10,Seguro,66.21,Vencido
7829,2571,2609,13,Seguro,88.09,Activo
7830,2573,476,10,Seguro,72.42,Activo
7831,2574,3030,12,Seguro,103.05,Activo
7832,2574,2655,10,Seguro,51.34,Cancelado
7833,2575,2159,11,Seguro,96.23,Activo
7834,2576,2098,11,Seguro,112.01,Activo
7835,2576,2769,12,Seguro,143.27,Activo
7836,2577,2940,10,Seguro,106.99,Activo
7837,2577,2049,13,Seguro,79.65,Vencido
7838,2578,2900,11,Seguro,128.87,Activo
7839,2579,2435,10,Seguro,121.67,Activo
7840,2582,1646,11,Seguro,153.5,Cancelado
7841,2584,2902,13,Seguro,99.2,Activo
7842,2584,2824,10,Seguro,78.94,Activo
7843,2585,664,11,Seguro,163.44,Activo
7844,2586,3056,11,Seguro,209.88,Activo
7845,2588,1954,13,Seguro,36.3,Activo
7846,2589,3068,12,Seguro,166.8,Activo
7847,2590,3005,12,Seguro,172.66,Cancelado
7848,2591,1549,11,Seguro,198.12,Activo
7849,2593,2476,10,Seguro,141.62,Activo
7850,2593,2619,13,Seguro,40.8,Activo
7851,2594,1823,12,Seguro,158.19,Activo
7852,2594,2302,13,Seguro,53.44,Activo
7853,2597,2267,12,Seguro,134.8,Activo
7854,2602,3019,10,Seguro,72.25,Activo
7855,2602,2962,13,Seguro,85.15,Activo
7856,2603,2790,11,Seguro,153.99,Activo
7857,2603,1713,12,Seguro,175.23,Cancelado
7858,2605,952,10,Seguro,117.24,Activo
7859,2606,2046,13,Seguro,95.69,Activo
7860,2607,3028,12,Seguro,175.62,Activo
7861,2608,1444,10,Seguro,55.21,Activo
7862,2608,844,13,Seguro,53.31,Cancelado
7863,2609,2363,11,Seguro,194.63,Cancelado
7864,2609,2905,13,Seguro,33.64,Activo
7865,2610,2762,13,Seguro,44.43,Activo
7866,2611,1999,11,Seguro,162.38,Vencido
7867,2615,2497,11,Seguro,210.42,Activo
7868,2616,1337,12,Seguro,113.08,Activo
7869,2616,1787,10,Seguro,108.82,Cancelado
7870,2619,2071,13,Seguro,43.57,Activo
7871,2620,1603,12,Seguro,120.04,Activo
7872,2622,1321,10,Seguro,68.34,Activo
7873,2623,1869,11,Seguro,236.73,Activo
7874,2624,1908,12,Seguro,82.34,Activo
7875,2624,2596,11,Seguro,182.53,Cancelado
7876,2627,2716,13,Seguro,98.21,Activo
7877,2628,192,10,Seguro,109.77,Vencido
7878,2629,2701,11,Seguro,180.77,Activo
7879,2632,2882,12,Seguro,176.06,Activo
7880,2632,2839,10,Seguro,80.97,Vencido
7881,2634,3010,11,Seguro,148.96,Cancelado
7882,2637,931,11,Seguro,134.62,Cancelado
7883,2638,1959,12,Seguro,78.56,Activo
7884,2639,2983,13,Seguro,99.34,Cancelado
7885,2639,2899,12,Seguro,79.59,Activo
7886,2640,2156,11,Seguro,240.66,Activo
7887,2641,2741,13,Seguro,80.52,Activo
7888,2643,2222,13,Seguro,67.65,Activo
7889,2644,2914,12,Seguro,84.04,Activo
7890,2645,2005,10,Seguro,132.53,Activo
7891,2646,1972,12,Seguro,70.63,Cancelado
7892,2649,2456,10,Seguro,126.47,Activo
7893,2650,2435,11,Seguro,125.75,Activo
7894,2651,1033,11,Seguro,92.35,Activo
7895,2651,3064,12,Seguro,173.76,Activo
7896,2652,2681,10,Seguro,60.57,Vencido
7897,2653,2232,10,Seguro,60.77,Cancelado
7898,2654,2646,10,Seguro,134.81,Cancelado
7899,2655,2399,12,Seguro,96.45,Vencido
7900,2658,3016,12,Seguro,136.41,Activo
7901,2659,3069,13,Seguro,38.6,Activo
7902,2660,3009,12,Seguro,135.25,Cancelado
7903,2661,1114,13,Seguro,36.12,Cancelado
7904,2662,393,12,Seguro,113.05,Activo
7905,2664,3034,10,Seguro,89.13,Cancelado
7906,2665,2844,11,Seguro,154.44,Activo
7907,2666,2260,11,Seguro,137.8,Activo
7908,2666,1928,12,Seguro,91.16,Activo
7909,2667,2766,11,Seguro,155.05,Cancelado
7910,2667,2695,10,Seguro,123.15,Activo
7911,2669,2194,12,Seguro,128.59,Activo
7912,2670,2707,10,Seguro,64.58,Activo
7913,2671,2939,12,Seguro,129.2,Activo
7914,2673,2666,11,Seguro,213.72,Activo
7915,2674,1730,12,Seguro,106.93,Cancelado
7916,2675,2805,10,Seguro,111.64,Activo
7917,2676,2445,12,Seguro,77.67,Vencido
7918,2677,2507,11,Seguro,80.26,Activo
7919,2677,2329,10,Seguro,137.01,Activo
7920,2678,3053,13,Seguro,35.73,Activo
7921,2682,3056,11,Seguro,123.15,Activo
7922,2686,1745,10,Seguro,117.63,Activo
7923,2687,3024,10,Seguro,60.93,Activo
7924,2688,2219,13,Seguro,34.39,Activo
7925,2689,2308,13,Seguro,51.21,Activo
7926,2690,2004,13,Seguro,68.96,Activo
7927,2691,2211,13,Seguro,34.02,Activo
7928,2696,3067,13,Seguro,70.58,Activo
7929,2701,2535,12,Seguro,83.49,Activo
7930,2704,2522,13,Seguro,47.29,Activo
7931,2707,365,12,Seguro,94.38,Activo
7932,2707,2073,11,Seguro,164.51,Activo
7933,2709,1299,12,Seguro,150.36,Cancelado
7934,2710,1629,10,Seguro,67.19,Cancelado
7935,2710,1321,13,Seguro,44.62,Activo
7936,2711,2989,11,Seguro,218.53,Vencido
7937,2712,1829,10,Seguro,112.62,Activo
7938,2715,1941,12,Seguro,86.87,Activo
7939,2716,2805,13,Seguro,53.75,Activo
7940,2717,2542,12,Seguro,100.1,Activo
7941,2717,2914,10,Seguro,71.8,Cancelado
7942,2718,2855,12,Seguro,98.43,Activo
7943,2720,1801,10,Seguro,111.23,Activo
7944,2721,2091,13,Seguro,96.38,Activo
7945,2723,756,13,Seguro,84.92,Vencido
7946,2724,2326,11,Seguro,151.35,Activo
7947,2724,2563,12,Seguro,119.69,Activo
7948,2728,3039,13,Seguro,49.75,Activo
7949,2730,1296,10,Seguro,52.67,Activo
7950,2733,3052,12,Seguro,152.22,Activo
7951,2735,2574,10,Seguro,149.16,Activo
7952,2735,1952,13,Seguro,67.66,Activo
7953,2737,2460,11,Seguro,158.76,Activo
7954,2740,2217,10,Seguro,95.43,Activo
7955,2741,1780,13,Seguro,93.89,Activo
7956,2743,1136,10,Seguro,52.51,Activo
7957,2743,2204,12,Seguro,160.41,Activo
7958,2745,1896,10,Seguro,147.17,Activo
7959,2747,971,13,Seguro,71.81,Activo
7960,2748,2437,10,Seguro,52.2,Activo
7961,2748,2975,11,Seguro,231.79,Activo
7962,2749,2727,11,Seguro,186.95,Activo
7963,2749,2303,12,Seguro,80.82,Cancelado
7964,2752,1485,11,Seguro,133.76,Vencido
7965,2752,2048,12,Seguro,173.81,Activo
7966,2754,1436,13,Seguro,85.72,Vencido
7967,2756,2397,13,Seguro,88.37,Activo
7968,2757,3008,13,Seguro,52.69,Activo
7969,2758,2333,11,Seguro,158.17,Activo
7970,2760,1747,10,Seguro,74.84,Activo
7971,2764,2923,12,Seguro,164.24,Activo
7972,2764,2666,11,Seguro,103.99,Activo
7973,2765,2856,12,Seguro,155.3,Activo
7974,2766,2197,12,Seguro,164.05,Activo
7975,2767,2816,11,Seguro,209.66,Cancelado
7976,2769,1356,12,Seguro,109.39,Activo
7977,2771,2711,12,Seguro,100.41,Cancelado
7978,2772,3047,11,Seguro,87.15,Cancelado
7979,2776,2717,10,Seguro,145.49,Cancelado
7980,2780,2955,12,Seguro,167.54,Activo
7981,2781,1988,13,Seguro,89.97,Activo
7982,2784,2596,10,Seguro,116.86,Activo
7983,2785,2425,11,Seguro,241.08,Activo
7984,2785,1951,10,Seguro,144.47,Activo
7985,2786,1993,10,Seguro,87.7,Activo
7986,2787,2596,10,Seguro,79.63,Activo
7987,2791,2822,10,Seguro,65.6,Activo
7988,2793,2557,11,Seguro,197.69,Vencido
7989,2793,2548,10,Seguro,57.9,Activo
7990,2797,2630,13,Seguro,80.73,Activo
7991,2799,2557,12,Seguro,66.75,Activo
7992,2799,2269,13,Seguro,80.42,Activo
7993,2801,2719,11,Seguro,158.11,Activo
7994,2802,1950,11,Seguro,176.47,Activo
7995,2803,3059,12,Seguro,126.46,Activo
7996,2807,2402,12,Seguro,108.19,Vencido
7997,2808,1816,10,Seguro,127.22,Activo
7998,2808,1645,12,Seguro,169.37,Activo
7999,2811,2001,10,Seguro,85.24,Activo
8000,2812,3007,11,Seguro,179.53,Activo
8001,2812,2923,10,Seguro,86.69,Cancelado
8002,2813,2700,10,Seguro,116.95,Activo
8003,2813,2498,13,Seguro,90.23,Activo
8004,2814,2629,13,Seguro,50.1,Activo
8005,2814,1598,11,Seguro,174.03,Cancelado
8006,2816,1490,10,Seguro,147.58,Activo
8007,2816,2737,11,Seguro,87.65,Activo
8008,2818,764,11,Seguro,99.43,Vencido
8009,2818,1960,10,Seguro,137.45,Activo
8010,2819,2072,13,Seguro,66.72,Activo
8011,2820,2381,12,Seguro,115.6,Activo
8012,2821,1894,13,Seguro,51.0,Activo
8013,2821,1558,10,Seguro,114.29,Activo
8014,2822,3029,12,Seguro,110.49,Activo
8015,2826,2481,11,Seguro,82.98,Activo
8016,2831,1324,13,Seguro,85.98,Cancelado
8017,2832,1855,12,Seguro,130.11,Activo
8018,2833,1585,12,Seguro,74.92,Activo
8019,2833,798,11,Seguro,105.5,Activo
8020,2834,978,12,Seguro,166.86,Activo
8021,2835,2390,12,Seguro,169.64,Cancelado
8022,2838,638,12,Seguro,173.62,Activo
8023,2839,1660,13,Seguro,89.34,Activo
8024,2842,1355,10,Seguro,146.08,Vencido
8025,2844,2673,11,Seguro,104.02,Activo
8026,2846,1895,11,Seguro,115.27,Activo
8027,2847,3011,13,Seguro,78.21,Activo
8028,2847,3040,12,Seguro,60.86,Activo
8029,2848,2663,10,Seguro,53.35,Activo
8030,2851,2777,10,Seguro,149.16,Activo
8031,2853,3061,12,Seguro,154.79,Activo
8032,2855,2431,12,Seguro,110.08,Activo
8033,2856,2111,12,Seguro,136.14,Activo
8034,2857,873,12,Seguro,109.89,Activo
8035,2860,2953,12,Seguro,74.76,Activo
8036,2863,1808,13,Seguro,57.28,Activo
8037,2864,1634,12,Seguro,165.97,Activo
8038,2865,3004,10,Seguro,66.67,Activo
8039,2868,2183,12,Seguro,73.81,Activo
8040,2868,2505,11,Seguro,147.02,Vencido
8041,2869,2958,13,Seguro,82.1,Activo
8042,2869,2982,11,Seguro,213.32,Activo
8043,2872,1192,12,Seguro,142.57,Activo
8044,2877,2193,10,Seguro,105.61,Activo
8045,2877,2513,12,Seguro,76.18,Activo
8046,2878,1728,12,Seguro,146.82,Activo
8047,2879,1067,13,Seguro,91.5,Activo
8048,2880,939,10,Seguro,50.01,Cancelado
8049,2881,2949,13,Seguro,95.85,Activo
8050,2882,2893,11,Seguro,135.31,Vencido
8051,2886,2724,13,Seguro,30.02,Activo
8052,2886,2735,11,Seguro,238.64,Activo
8053,2887,2969,11,Seguro,181.0,Activo
8054,2888,2837,12,Seguro,143.95,Cancelado
8055,2889,1924,13,Seguro,84.46,Activo
8056,2890,2294,10,Seguro,59.25,Cancelado
8057,2890,1978,13,Seguro,93.86,Activo
8058,2891,2054,13,Seguro,31.95,Activo
8059,2894,1796,12,Seguro,88.59,Vencido
8060,2896,2452,12,Seguro,148.12,Activo
8061,2900,1817,12,Seguro,70.9,Activo
8062,2900,2797,10,Seguro,81.2,Activo
8063,2903,1800,12,Seguro,121.1,Cancelado
8064,2904,2106,13,Seguro,70.5,Vencido
8065,2905,3010,12,Seguro,99.09,Activo
8066,2906,2478,10,Seguro,69.2,Activo
8067,2907,1622,11,Seguro,119.01,Cancelado
8068,2909,283,13,Seguro,35.85,Activo
8069,2909,1592,10,Seguro,98.38,Activo
8070,2910,2650,10,Seguro,95.4,Cancelado
8071,2910,2509,11,Seguro,192.62,Activo
8072,2911,2893,10,Seguro,64.57,Cancelado
8073,2912,2619,10,Seguro,98.92,Vencido
8074,2913,2227,12,Seguro,115.03,Activo
8075,2913,2923,11,Seguro,133.18,Activo
8076,2914,1697,10,Seguro,88.7,Activo
8077,2915,2996,13,Seguro,32.62,Cancelado
8078,2917,1399,11,Seguro,105.48,Activo
8079,2918,3068,10,Seguro,54.4,Activo
8080,2919,2577,13,Seguro,87.98,Activo
8081,2920,1162,11,Seguro,143.93,Activo
8082,2921,1951,13,Seguro,75.44,Activo
8083,2921,2241,11,Seguro,196.3,Activo
8084,2922,3055,12,Seguro,99.3,Activo
8085,2923,3022,12,Seguro,125.02,Activo
8086,2925,1695,10,Seguro,105.8,Activo
8087,2926,1026,11,Seguro,174.19,Activo
8088,2927,2647,11,Seguro,108.8,Activo
8089,2927,2953,10,Seguro,53.04,Activo
8090,2930,1171,10,Seguro,138.71,Vencido
8091,2931,1081,11,Seguro,112.06,Activo
8092,2932,1949,12,Seguro,129.52,Vencido
8093,2935,2985,13,Seguro,54.28,Activo
8094,2938,2454,11,Seguro,89.28,Activo
8095,2939,1461,11,Seguro,244.33,Activo
8096,2940,2861,13,Seguro,66.37,Activo
8097,2943,2118,12,Seguro,150.3,Cancelado
8098,2944,2705,11,Seguro,97.71,Activo
8099,2947,1860,10,Seguro,136.87,Cancelado
8100,2948,1573,11,Seguro,202.64,Activo
8101,2949,2952,13,Seguro,85.23,Vencido
8102,2950,1281,11,Seguro,140.52,Vencido
8103,2953,1763,12,Seguro,86.9,Activo
8104,2954,1664,12,Seguro,103.17,Activo
8105,2954,2140,13,Seguro,87.43,Activo
8106,2955,2701,11,Seguro,238.16,Activo
8107,2955,2629,12,Seguro,147.02,Activo
8108,2956,1573,11,Seguro,231.37,Activo
8109,2958,1998,11,Seguro,116.25,Activo
8110,2959,2398,13,Seguro,66.28,Activo
8111,2962,3013,10,Seguro,147.39,Activo
8112,2965,2978,12,Seguro,98.62,Activo
8113,2969,2871,11,Seguro,99.94,Activo
8114,2970,2329,11,Seguro,139.76,Vencido
8115,2974,1015,12,Seguro,124.2,Activo
8116,2978,1322,12,Seguro,157.97,Activo
8117,2979,2987,10,Seguro,55.71,Activo
8118,2985,2815,13,Seguro,36.74,Activo
8119,2985,3004,10,Seguro,135.43,Activo
8120,2986,1296,13,Seguro,87.97,Activo
8121,2987,2886,10,Seguro,114.8,Activo
8122,2987,1986,12,Seguro,71.25,Activo
8123,2989,3026,10,Seguro,76.83,Activo
8124,2991,1534,13,Seguro,92.31,Activo
8125,2994,3041,10,Seguro,136.96,Cancelado
8126,2996,2966,13,Seguro,87.92,Activo
8127,2996,3068,10,Seguro,127.66,Activo
8128,2997,2416,13,Seguro,48.08,Activo
8129,2998,2137,13,Seguro,46.95,Activo
8130,2999,2005,12,Seguro,88.68,Activo
8131,3001,2922,11,Seguro,239.23,Cancelado
8132,3001,2692,12,Seguro,152.91,Activo
8133,3003,2829,12,Seguro,117.26,Activo
8134,3005,2906,13,Seguro,59.68,Activo
8135,3006,750,13,Seguro,68.23,Activo
8136,3007,2310,11,Seguro,125.79,Activo
8137,3011,2620,13,Seguro,73.31,Activo
8138,3013,3070,10,Seguro,132.01,Activo
8139,3013,2621,11,Seguro,189.24,Vencido
8140,3014,1923,12,Seguro,114.16,Activo
8141,3016,1905,11,Seguro,104.14,Activo
8142,3017,2314,10,Seguro,94.53,Activo
8143,3018,771,10,Seguro,136.86,Activo
8144,3018,1602,12,Seguro,168.6,Activo
8145,3019,3019,11,Seguro,205.74,Activo
8146,3020,2963,11,Seguro,171.59,Vencido
8147,3021,2901,12,Seguro,101.23,Cancelado
8148,3023,2910,11,Seguro,185.24,Cancelado
8149,3023,2061,13,Seguro,54.71,Cancelado
8150,3026,2864,13,Seguro,62.02,Activo
8151,3026,2561,12,Seguro,175.35,Activo
8152,3029,2783,11,Seguro,180.3,Cancelado
8153,3030,2329,12,Seguro,72.23,Activo
8154,3032,2211,11,Seguro,159.3,Activo
8155,3033,2642,10,Seguro,98.04,Activo
8156,3035,2380,10,Seguro,108.32,Activo
8157,3036,3030,10,Seguro,117.26,Cancelado
8158,3036,2997,11,Seguro,130.58,Activo
8159,3037,2877,13,Seguro,41.12,Cancelado
8160,3037,2931,11,Seguro,178.55,Activo
8161,3038,2951,11,Seguro,84.09,Activo
8162,3038,2739,13,Seguro,99.38,Activo
8163,3041,2712,10,Seguro,134.64,Vencido
8164,3042,2255,10,Seguro,124.26,Vencido
8165,3043,2244,10,Seguro,98.46,Cancelado
8166,3044,2889,13,Seguro,70.77,Cancelado
8167,3045,1560,10,Seguro,58.33,Vencido
8168,3049,2056,12,Seguro,119.73,Activo
8169,3051,2056,10,Seguro,58.08,Cancelado
8170,3053,2735,12,Seguro,90.04,Activo
8171,3054,2639,13,Seguro,68.55,Activo
8172,3054,2278,11,Seguro,162.48,Cancelado
8173,3055,2352,10,Seguro,121.1,Vencido
8174,3057,1122,13,Seguro,84.7,Activo
8175,3057,848,10,Seguro,107.65,Activo
8176,3059,2259,12,Seguro,152.24,Activo
8177,3062,2489,13,Seguro,82.29,Activo
8178,3063,2466,10,Seguro,72.4,Activo
8179,3064,2186,10,Seguro,132.44,Activo
8180,3065,1884,10,Seguro,138.12,Vencido
8181,3066,2022,10,Seguro,96.43,Activo
8182,3069,3038,11,Seguro,103.13,Activo
8183,3071,1469,10,Seguro,58.98,Activo
8184,3072,1226,10,Seguro,111.3,Activo
8185,3072,1609,12,Seguro,84.98,Activo
8186,3073,2202,10,Seguro,62.41,Activo
8187,3073,3030,13,Seguro,69.92,Activo
8188,3074,2823,13,Seguro,71.58,Cancelado
8189,3075,2887,11,Seguro,218.82,Activo
8190,3076,2710,10,Seguro,95.06,Activo
8191,3079,2114,13,Seguro,33.28,Cancelado
8192,3084,2940,10,Seguro,84.88,Cancelado
8193,3084,2975,12,Seguro,157.77,Cancelado
8194,3085,1951,10,Seguro,85.66,Cancelado
8195,3086,2975,11,Seguro,191.23,Activo
8196,3087,1100,12,Seguro,115.34,Vencido
8197,3088,2555,13,Seguro,31.14,Activo
8198,3088,1463,10,Seguro,87.76,Activo
8199,3089,3069,13,Seguro,53.04,Activo
8200,3090,2596,12,Seguro,178.78,Activo
8201,3092,2864,11,Seguro,90.26,Activo
8202,3093,2037,12,Seguro,166.96,Vencido
8203,3095,2700,10,Seguro,50.05,Activo
8204,3096,2890,13,Seguro,30.05,Activo
8205,3097,2535,12,Seguro,155.23,Activo
8206,3099,2080,13,Seguro,96.56,Activo
8207,3100,1789,12,Seguro,71.07,Activo
8208,3100,1048,11,Seguro,211.88,Vencido
8209,3101,3004,10,Seguro,110.58,Vencido
8210,3102,1056,13,Seguro,42.75,Activo
8211,3104,1515,10,Seguro,120.01,Activo
8212,3104,1161,11,Seguro,87.46,Cancelado
8213,3108,2866,11,Seguro,154.45,Activo
8214,3111,2922,10,Seguro,82.96,Vencido
8215,3112,2356,12,Seguro,86.33,Activo
8216,3116,2381,10,Seguro,105.16,Cancelado
8217,3116,2035,11,Seguro,179.35,Activo
8218,3117,875,13,Seguro,32.85,Activo
8219,3121,1158,10,Seguro,110.14,Activo
8220,3122,2751,12,Seguro,115.55,Activo
8221,3126,3035,13,Seguro,94.11,Cancelado
8222,3127,659,10,Seguro,116.89,Activo
8223,3127,1770,12,Seguro,164.74,Activo
8224,3129,2114,11,Seguro,194.72,Cancelado
8225,3130,2783,11,Seguro,101.11,Activo
8226,3130,2750,10,Seguro,55.39,Activo
8227,3132,2991,10,Seguro,72.01,Activo
8228,3137,2606,10,Seguro,142.52,Activo
8229,3138,2730,13,Seguro,66.01,Activo
8230,3139,2539,11,Seguro,158.7,Cancelado
8231,3141,2886,12,Seguro,172.85,Cancelado
8232,3143,2590,13,Seguro,68.29,Activo
8233,3149,2658,12,Seguro,145.31,Activo
8234,3152,3029,13,Seguro,48.67,Activo
8235,3153,2347,13,Seguro,35.96,Vencido
8236,3154,1507,11,Seguro,163.04,Activo
8237,3154,2904,10,Seguro,69.09,Activo
8238,3155,2954,13,Seguro,76.0,Activo
8239,3156,2913,11,Seguro,164.63,Activo
8240,3158,2461,10,Seguro,129.32,Activo
8241,3160,2369,10,Seguro,122.46,Activo
8242,3162,2701,12,Seguro,67.29,Activo
8243,3164,790,13,Seguro,72.94,Vencido
8244,3165,2154,10,Seguro,59.13,Activo
8245,3166,1943,12,Seguro,110.31,Activo
8246,3166,2063,13,Seguro,30.87,Vencido
8247,3167,2378,10,Seguro,57.1,Activo
8248,3168,1650,11,Seguro,141.42,Activo
8249,3172,1313,10,Seguro,90.9,Activo
8250,3173,2242,10,Seguro,67.91,Activo
8251,3174,2420,12,Seguro,60.5,Activo
8252,3180,2724,10,Seguro,107.09,Activo
8253,3180,967,12,Seguro,139.18,Activo
8254,3181,2468,13,Seguro,95.51,Activo
8255,3182,3035,12,Seguro,118.18,Activo
8256,3183,2317,13,Seguro,91.05,Activo
8257,3185,2688,13,Seguro,54.54,Activo
8258,3186,656,11,Seguro,150.59,Activo
8259,3186,2011,10,Seguro,56.23,Vencido
8260,3188,2400,13,Seguro,54.4,Activo
8261,3190,1759,12,Seguro,85.12,Cancelado
8262,3190,2867,13,Seguro,88.15,Cancelado
8263,3191,2164,13,Seguro,71.75,Activo
8264,3192,3000,13,Seguro,96.58,Activo
8265,3193,2565,12,Seguro,106.4,Activo
8266,3194,2674,11,Seguro,123.99,Activo
8267,3195,2374,10,Seguro,85.64,Activo
8268,3196,2998,12,Seguro,93.51,Vencido
8269,3198,3027,10,Seguro,122.62,Activo
8270,3198,3052,12,Seguro,145.47,Activo
8271,3203,2442,13,Seguro,81.42,Activo
8272,3203,2906,10,Seguro,109.2,Cancelado
8273,3204,2138,11,Seguro,187.51,Activo
8274,3205,2848,13,Seguro,42.73,Cancelado
8275,3207,2694,11,Seguro,228.25,Activo
8276,3208,2104,13,Seguro,70.29,Activo
8277,3209,3035,13,Seguro,61.62,Activo
8278,3211,2695,13,Seguro,56.74,Activo
8279,3212,1802,11,Seguro,213.96,Cancelado
8280,3213,2559,13,Seguro,35.51,Vencido
8281,3215,3015,11,Seguro,187.63,Cancelado
8282,3217,2957,12,Seguro,179.6,Activo
8283,3218,2753,12,Seguro,136.88,Cancelado
8284,3218,2940,13,Seguro,93.44,Activo
8285,3219,2550,12,Seguro,142.01,Activo
8286,3220,1771,10,Seguro,143.23,Activo
8287,3223,2898,13,Seguro,84.16,Activo
8288,3224,993,10,Seguro,112.68,Activo
8289,3226,1793,10,Seguro,86.66,Vencido
8290,3228,1813,10,Seguro,130.12,Cancelado
8291,3229,2574,11,Seguro,210.38,Activo
8292,3231,3054,13,Seguro,58.52,Activo
8293,3233,1766,11,Seguro,146.78,Activo
8294,3233,2213,10,Seguro,100.54,Activo
8295,3235,2081,13,Seguro,77.18,Activo
8296,3235,2464,11,Seguro,89.19,Activo
8297,3237,2534,12,Seguro,132.12,Activo
8298,3239,1813,13,Seguro,65.69,Vencido
8299,3240,1897,11,Seguro,161.46,Activo
8300,3242,2215,10,Seguro,147.95,Activo
8301,3244,2759,12,Seguro,122.21,Activo
8302,3245,2235,13,Seguro,82.63,Vencido
8303,3246,2790,10,Seguro,106.21,Activo
8304,3248,2647,13,Seguro,44.72,Vencido
8305,3249,2742,13,Seguro,97.89,Activo
8306,3251,2990,11,Seguro,231.66,Activo
8307,3252,2418,11,Seguro,125.97,Activo
8308,3254,535,11,Seguro,157.08,Activo
8309,3255,1519,11,Seguro,163.42,Cancelado
8310,3256,2396,10,Seguro,119.39,Activo
8311,3256,1263,13,Seguro,99.68,Activo
8312,3257,3049,12,Seguro,69.55,Activo
8313,3258,1780,13,Seguro,92.27,Activo
8314,3261,2856,13,Seguro,55.76,Activo
8315,3262,2999,11,Seguro,93.16,Activo
