prestamo_id,cliente_sk,fecha_sk,producto_sk,monto,tasa_interes,plazo_meses,ingreso_estimado,costo_fondeo_estimado,score_riesgo,max_dias_mora,es_default,margen_estimado
3266,3648,3021,9,61039.84,0.116,180,106209.32,43948.68,59.72,0,False,62260.64
3267,3648,2581,8,49200.8,0.1275,24,12546.2,5412.09,62.85,99,True,7134.11
3268,3649,3058,7,9332.55,0.2784,36,7794.55,1679.86,35.27,0,False,6114.69
3269,3650,2004,7,2855.26,0.2353,24,1343.69,342.63,44.96,120,True,1001.06
3270,3651,2649,9,69940.39,0.0941,60,32906.95,16785.69,62.62,0,False,16121.26
3271,3652,2466,9,52611.95,0.0835,120,43930.98,25253.74,58.5,85,False,18677.24
3272,3653,2641,7,25959.06,0.2331,36,18153.17,4672.63,65.81,66,False,13480.54
3273,3654,2493,7,23254.37,0.1543,48,14352.6,5581.05,62.52,116,True,8771.55
3274,3655,2627,9,66493.94,0.0955,240,127003.43,63834.18,59.31,104,True,63169.25
3275,3657,1987,8,30708.56,0.1107,48,13597.75,6755.88,24.22,100,True,6841.87
3276,3658,1910,8,12469.18,0.1424,36,5326.83,2057.41,26.17,352,True,3269.42
3277,3659,2185,8,39913.46,0.1148,36,13746.2,6585.72,55.51,17,False,7160.48
3278,3661,1466,9,62349.89,0.1175,180,109891.68,44891.92,32.78,110,True,64999.76
3279,3663,1617,7,29562.86,0.2402,12,7101.0,1773.77,31.63,101,True,5327.23
3280,3665,2223,9,63644.45,0.0972,180,92793.61,45824.0,33.85,63,False,46969.61
3281,3666,2732,7,17494.47,0.204,36,10706.62,3149.0,60.44,199,True,7557.62
3282,3666,2940,8,17781.98,0.1119,36,5969.41,2934.03,60.02,0,False,3035.38
3283,3668,2286,7,7125.64,0.2184,48,6224.96,1710.15,62.16,99,True,4514.81
3284,3669,2561,7,15009.15,0.1632,24,4898.99,1801.1,47.13,66,False,3097.89
3285,3670,1523,9,51790.41,0.1077,60,27889.14,12429.7,42.79,191,True,15459.44
3286,3670,3060,8,22563.94,0.1735,48,15659.37,4964.07,44.76,0,False,10695.3
3287,3671,1540,8,62924.8,0.156,60,49081.34,17304.32,41.71,108,True,31777.02
3288,3673,2173,7,21392.32,0.1313,48,11235.25,5134.16,38.79,118,True,6101.09
3289,3674,3044,9,70066.68,0.076,120,53250.68,33632.01,69.26,0,False,19618.67
3290,3675,3013,7,40656.92,0.2349,48,38201.24,9757.66,67.32,0,False,28443.58
3291,3676,2475,9,58297.77,0.096,120,55965.86,27982.93,45.69,0,False,27982.93
3292,3676,2679,8,39162.85,0.1487,36,17470.55,6461.87,48.32,58,False,11008.68
3293,3677,2351,7,35080.59,0.1543,24,10825.87,4209.67,40.53,0,False,6616.2
3294,3678,2719,7,4858.98,0.2693,36,3925.57,874.62,57.56,98,True,3050.95
3295,3679,2327,7,36892.25,0.1272,36,14078.08,6640.6,44.75,150,True,7437.48
3296,3679,2110,8,13806.7,0.1175,48,6489.15,3037.47,45.67,149,True,3451.68
3297,3680,897,7,24620.71,0.1787,36,13199.16,4431.73,27.84,340,True,8767.43
3298,3680,596,7,26939.68,0.2623,12,7066.28,1616.38,28.39,0,False,5449.9
3299,3681,700,7,22160.84,0.2216,36,14732.53,3988.95,28.61,107,True,10743.58
3300,3682,965,7,28982.57,0.2589,36,22510.76,5216.86,28.1,111,True,17293.9
3301,3683,2929,7,47535.69,0.1346,60,31991.52,14260.71,66.0,79,False,17730.81
3302,3684,2459,8,22364.14,0.1029,72,13807.62,7380.17,41.56,101,True,6427.45
3303,3685,2812,7,1981.87,0.2795,12,553.93,118.91,44.96,112,True,435.02
3304,3685,1835,8,23940.61,0.1729,60,20696.66,6583.67,42.57,119,True,14112.99
3305,3686,1367,8,10287.72,0.1705,60,8770.28,2829.12,30.8,108,True,5941.16
3306,3687,2010,8,59781.17,0.1466,24,17527.84,6575.93,56.81,112,True,10951.91
3307,3689,3041,8,85475.52,0.1163,36,29822.41,14103.46,72.39,0,False,15718.95
3308,3690,941,8,25543.94,0.116,48,11852.39,5619.67,24.41,106,True,6232.72
3309,3691,2023,9,58802.37,0.0784,180,69151.59,42337.71,50.2,149,True,26813.88
3310,3693,2838,9,77927.07,0.0765,240,119228.42,74809.99,64.19,121,True,44418.43
3311,3695,2981,8,68884.47,0.1716,48,47282.3,15154.58,40.58,0,False,32127.72
3312,3696,1953,7,9068.48,0.2484,48,9010.44,2176.44,46.44,116,True,6834.0
3313,3697,2296,8,13217.52,0.0903,48,4774.17,2907.85,58.64,100,True,1866.32
3314,3697,2867,8,11366.27,0.1033,72,7044.81,3750.87,58.39,22,False,3293.94
3315,3701,2926,8,56664.99,0.1741,24,19730.75,6233.15,62.95,0,False,13497.6
3316,3702,2961,7,35367.38,0.1374,60,24297.39,10610.21,64.88,23,False,13687.18
3317,3703,2934,9,63852.11,0.0806,60,25732.4,15324.51,55.9,141,True,10407.89
3318,3704,2857,8,24118.97,0.0902,36,6526.59,3979.63,48.77,40,False,2546.96
3319,3704,2273,7,8392.56,0.1781,48,5978.86,2014.21,49.77,365,True,3964.65
3320,3706,2442,9,71645.83,0.0786,60,28156.81,17195.0,56.23,148,True,10961.81
3321,3708,2686,8,37607.95,0.1347,24,10131.58,4136.87,50.31,69,False,5994.71
3322,3709,2987,8,46098.08,0.1663,72,45996.66,15212.37,26.41,69,False,30784.29
3323,3710,2083,9,69987.8,0.1156,120,80905.9,33594.14,29.31,54,False,47311.76
3324,3712,1449,8,10286.54,0.12,72,7406.31,3394.56,39.23,200,True,4011.75
3325,3713,2419,8,35372.95,0.1051,48,14870.79,7782.05,50.08,89,False,7088.74
3326,3714,2117,8,12442.08,0.1034,48,5146.04,2737.26,39.95,73,False,2408.78
3327,3714,3047,8,14389.11,0.0967,60,6957.13,3957.01,39.63,0,False,3000.12
3328,3716,2251,7,34920.56,0.1634,12,5706.02,2095.23,23.92,105,True,3610.79
3329,3716,2372,8,11014.06,0.1715,48,7555.65,2423.09,24.4,53,False,5132.56
3330,3719,1947,9,69753.08,0.1078,120,75193.82,33481.48,44.49,112,True,41712.34
3331,3720,2277,7,38713.73,0.1795,12,6949.11,2322.82,39.01,194,True,4626.29
3332,3720,1144,8,32834.73,0.1191,24,7821.23,3611.82,38.84,101,True,4209.41
3333,3721,2965,9,78748.84,0.1125,240,177184.89,75598.89,56.43,0,False,101586.0
3334,3722,2374,7,17446.9,0.2053,12,3581.85,1046.81,56.84,0,False,2535.04
3335,3722,2718,9,85985.02,0.0866,240,148926.05,82545.62,48.98,107,True,66380.43
3336,3723,3040,7,1780.28,0.255,36,1361.91,320.45,75.06,0,False,1041.46
3337,3724,1988,9,59145.43,0.0963,120,56957.05,28389.81,48.06,108,True,28567.24
3338,3728,2138,8,19130.05,0.1493,72,17136.7,6312.92,32.55,93,True,10823.78
3339,3730,2553,7,4136.18,0.1886,36,2340.25,744.51,33.73,42,False,1595.74
3340,3731,3004,9,72198.1,0.0707,60,25522.03,17327.54,58.8,0,False,8194.49
3341,3733,2781,8,10398.16,0.1266,48,5265.63,2287.6,65.42,119,True,2978.03
3342,3734,2748,8,24480.51,0.1462,24,7158.1,2692.86,45.48,335,True,4465.24
3343,3734,1858,8,40307.18,0.0904,60,18218.85,11084.47,43.83,81,False,7134.38
3344,3735,2335,7,11100.05,0.2609,24,5792.01,1332.01,35.19,86,False,4460.0
3345,3737,2913,8,14411.33,0.158,60,11384.95,3963.12,40.31,32,False,7421.83
3346,3737,2332,7,31713.65,0.2658,24,16858.98,3805.64,40.52,150,True,13053.34
3347,3738,2853,9,62631.82,0.0729,120,45658.6,30063.27,25.4,0,False,15595.33
3348,3738,1123,7,23661.06,0.1995,48,18881.53,5678.65,28.38,356,True,13202.88
3349,3739,2229,7,17490.97,0.2796,24,9780.95,2098.92,29.0,339,True,7682.03
3350,3740,1543,9,58832.42,0.1006,180,88778.12,42359.34,38.7,120,True,46418.78
3351,3742,3027,9,52348.62,0.1154,60,30205.15,12563.67,69.51,0,False,17641.48
3352,3743,2476,8,26365.61,0.1054,48,11115.74,5800.43,40.9,113,True,5315.31
3353,3743,2016,8,22979.86,0.1189,60,13661.53,6319.46,40.93,100,True,7342.07
3354,3746,2900,9,58359.63,0.0949,180,83074.93,42018.93,32.43,69,False,41056.0
3355,3747,2151,7,4974.11,0.1839,60,4573.69,1492.23,21.74,76,False,3081.46
3356,3747,1369,8,13034.42,0.0925,48,4822.74,2867.57,21.32,141,True,1955.17
3357,3748,2809,8,32380.6,0.1346,36,13075.29,5342.8,66.88,0,False,7732.49
3358,3749,1962,8,54389.06,0.1522,48,33112.06,11965.59,43.41,72,False,21146.47
3359,3750,2619,9,65569.31,0.0932,120,61110.6,31473.27,28.03,77,False,29637.33
3360,3751,2918,7,13255.27,0.2369,36,9420.52,2385.95,41.43,0,False,7034.57
3361,3752,2545,8,24621.28,0.128,60,15757.62,6770.85,29.39,86,False,8986.77
3362,3753,842,8,14933.69,0.1609,36,7208.49,2464.06,31.18,144,True,4744.43
3363,3753,1098,9,51658.62,0.0726,240,75008.32,49592.28,26.48,200,True,25416.04
3364,3754,2170,8,21097.83,0.139,48,11730.39,4641.52,39.6,187,True,7088.87
3365,3755,1897,9,55222.19,0.0758,240,83716.84,53013.3,30.77,88,False,30703.54
3366,3756,2997,9,55411.42,0.0909,240,100737.96,53194.96,58.66,1,False,47543.0
3367,3757,2691,9,64304.52,0.0987,240,126937.12,61732.34,61.55,169,True,65204.78
3368,3758,2952,9,117836.71,0.0988,120,116422.67,56561.62,19.88,117,True,59861.05
3369,3759,1034,7,29313.77,0.1457,48,17084.07,7035.3,33.98,93,True,10048.77
3370,3760,2120,8,36036.84,0.1552,48,22371.67,7928.1,49.28,111,True,14443.57
3371,3763,2379,8,24669.19,0.1333,36,9865.21,4070.42,22.55,116,True,5794.79
3372,3766,2559,7,33711.92,0.1768,48,23841.07,8090.86,36.38,215,True,15750.21
3373,3766,1765,8,36839.26,0.1519,24,11191.77,4052.32,36.5,108,True,7139.45
3374,3767,2949,9,64507.11,0.1129,60,36414.26,15481.71,25.79,113,True,20932.55
3375,3769,2974,9,62044.25,0.1112,180,103489.81,44671.86,68.31,0,False,58817.95
3376,3771,2709,7,49896.17,0.2284,48,45585.14,11975.08,50.75,0,False,33610.06
3377,3771,2416,8,22976.53,0.1763,24,8101.52,2527.42,52.29,58,False,5574.1
3378,3772,1714,7,3453.59,0.1634,24,1128.63,414.43,40.72,103,True,714.2
3379,3773,2947,9,50373.12,0.0931,60,23448.69,12089.55,71.02,139,True,11359.14
3380,3777,1489,8,10897.22,0.1298,24,2828.92,1198.69,46.25,16,False,1630.23
3381,3777,1593,9,57582.99,0.0923,240,106298.2,55279.67,40.16,200,True,51018.53
3382,3778,855,8,16831.01,0.1739,48,11707.65,3702.82,24.63,74,False,8004.83
3383,3779,2958,7,11830.18,0.1671,48,7907.29,2839.24,70.63,124,True,5068.05
3384,3780,2816,9,56004.64,0.075,60,21001.74,13441.11,44.62,73,False,7560.63
3385,3781,2547,9,60889.15,0.0953,180,87041.04,43840.19,51.47,113,True,43200.85
3386,3782,3039,7,16779.82,0.2076,36,10450.47,3020.37,61.13,0,False,7430.1
3387,3783,3054,7,10328.06,0.1706,12,1761.97,619.68,74.54,0,False,1142.29
3388,3786,2292,8,10350.19,0.179,48,7410.74,2277.04,30.98,45,False,5133.7
3389,3787,2687,7,35655.13,0.1797,24,12814.45,4278.62,22.62,129,True,8535.83
3390,3788,2503,7,7110.48,0.2336,24,3322.02,853.26,26.71,87,False,2468.76
3391,3789,2266,8,12608.72,0.0951,60,5995.45,3467.4,61.07,61,False,2528.05
3392,3789,2841,8,20465.46,0.1334,60,13650.46,5628.0,60.85,0,False,8022.46
3393,3793,1903,7,2110.19,0.1942,24,819.6,253.22,42.83,179,True,566.38
3394,3793,2713,8,49984.32,0.177,48,35388.9,10996.55,39.98,37,False,24392.35
3395,3795,2044,7,7116.38,0.2011,24,2862.21,853.97,55.55,102,True,2008.24
3396,3797,2394,7,5305.73,0.1863,12,988.46,318.34,62.65,102,True,670.12
3397,3798,2859,7,25143.32,0.1758,12,4420.2,1508.6,55.32,100,True,2911.6
3398,3798,2213,8,45007.65,0.0944,36,12746.17,7426.26,53.54,142,True,5319.91
3399,3800,2670,9,66339.96,0.076,240,100836.74,63686.36,55.49,0,False,37150.38
3400,3801,2778,8,10119.69,0.1135,72,6891.51,3339.5,52.22,0,False,3552.01
3401,3802,2729,8,16099.05,0.1422,36,6867.85,2656.34,35.49,17,False,4211.51
3402,3804,2569,7,8357.5,0.2722,12,2274.91,501.45,35.8,72,False,1773.46
3403,3806,3012,7,36858.62,0.2295,24,16918.11,4423.03,31.0,0,False,12495.08
3404,3806,863,8,40281.98,0.1777,60,35790.54,11077.54,30.13,95,True,24713.0
3405,3807,2958,7,36562.32,0.2688,24,19655.9,4387.48,49.23,73,False,15268.42
3406,3807,2287,8,42880.14,0.1046,60,22426.31,11792.04,47.54,79,False,10634.27
3407,3808,2473,7,8776.33,0.2078,12,1823.72,526.58,51.01,0,False,1297.14
3408,3809,169,7,49127.98,0.236,12,11594.2,2947.68,21.05,111,True,8646.52
3409,3811,2825,9,69562.32,0.1084,240,150811.11,66779.83,56.99,117,True,84031.28
3410,3811,2382,9,69288.28,0.0854,180,88758.29,49887.56,57.89,198,True,38870.73
3411,3814,2928,8,31856.67,0.1638,36,15654.37,5256.35,69.07,38,False,10398.02
3412,3815,1358,9,53027.08,0.0809,120,42898.91,25453.0,18.81,110,True,17445.91
3413,3818,2775,9,67368.5,0.1163,180,117524.35,48505.32,23.15,129,True,69019.03
3414,3818,2446,7,5190.92,0.1375,48,2855.01,1245.82,27.3,115,True,1609.19
3415,3819,2561,9,73688.03,0.0974,180,107658.21,53055.38,57.45,159,True,54602.83
3416,3819,2470,9,73678.23,0.1144,120,84287.9,35365.55,58.52,181,True,48922.35
3417,3820,2532,9,54872.62,0.0909,120,49879.21,26338.86,38.83,109,True,23540.35
3418,3822,2492,8,41775.71,0.1476,36,18498.28,6892.99,62.08,66,False,11605.29
3419,3822,3022,9,56046.95,0.0829,60,23231.46,13451.27,60.72,0,False,9780.19
3420,3823,2948,8,13336.54,0.0969,48,5169.24,2934.04,72.6,0,False,2235.2
3421,3824,2856,7,47992.68,0.2164,60,51928.08,14397.8,69.69,0,False,37530.28
3422,3825,1186,9,68586.63,0.1002,180,103085.7,49382.37,30.93,145,True,53703.33
3423,3826,2106,9,63848.18,0.0929,60,29657.48,15323.56,43.8,102,True,14333.92
3424,3826,2930,7,6255.15,0.1203,24,1504.99,750.62,47.46,0,False,754.37
3425,3827,3066,7,11884.35,0.2659,60,15800.24,3565.31,63.12,0,False,12234.93
3426,3828,2606,8,36610.53,0.179,36,19659.85,6040.74,61.66,193,True,13619.11
3427,3830,2069,8,10898.07,0.1297,36,4240.44,1798.18,29.61,102,True,2442.26
3428,3831,2515,9,67295.81,0.1068,240,143743.85,64603.98,55.89,110,True,79139.87
3429,3832,3042,7,19914.81,0.1493,36,8919.84,3584.67,74.03,0,False,5335.17
3430,3832,3007,7,21462.58,0.1395,36,8982.09,3863.26,73.93,74,False,5118.83
3431,3834,2408,7,11920.37,0.1818,48,8668.49,2860.89,22.86,59,False,5807.6
3432,3835,3070,9,53150.16,0.112,180,89292.27,38268.12,69.7,0,False,51024.15
3433,3835,3043,7,19410.42,0.1738,60,16867.65,5823.13,73.0,0,False,11044.52
3434,3836,2089,9,61923.8,0.11,60,34058.09,14861.71,38.5,103,True,19196.38
3435,3836,2279,8,23129.64,0.1586,24,7336.72,2544.26,41.19,127,True,4792.46
3436,3838,2092,7,13622.26,0.229,60,15597.49,4086.68,29.06,106,True,11510.81
3437,3839,228,9,73790.68,0.1077,180,119208.84,53129.29,16.98,108,True,66079.55
3438,3839,1871,9,52296.27,0.1041,240,108880.83,50204.42,17.02,68,False,58676.41
3439,3842,2481,9,58189.14,0.0906,60,26359.68,13965.39,47.26,89,False,12394.29
3440,3843,3046,8,48397.45,0.179,36,25989.43,7985.58,60.7,156,True,18003.85
3441,3843,2502,8,53401.78,0.1475,60,39383.81,14685.49,59.93,0,False,24698.32
3442,3844,3033,8,15577.72,0.1672,24,5209.19,1713.55,70.79,82,False,3495.64
3443,3845,2497,9,76068.99,0.1168,240,177697.16,73026.23,51.37,175,True,104670.93
3444,3845,2526,9,60001.47,0.0859,120,51541.26,28800.71,54.07,110,True,22740.55
3445,3846,2872,7,23956.71,0.138,12,3306.03,1437.4,48.92,94,True,1868.63
3446,3847,2946,9,61207.01,0.0921,60,28185.83,14689.68,54.12,49,False,13496.15
3447,3848,2611,8,31855.06,0.1663,36,15892.49,5256.08,66.42,74,False,10636.41
3448,3849,1980,9,74036.31,0.1032,240,152810.94,71074.86,47.34,84,False,81736.08
3449,3850,484,8,12054.98,0.1049,48,5058.27,2652.1,26.15,92,True,2406.17
3450,3853,3063,9,57921.54,0.0985,240,114105.43,55604.68,22.95,0,False,58500.75
3451,3857,2501,7,18346.51,0.2333,48,17120.96,4403.16,49.75,4,False,12717.8
3452,3861,2757,8,14352.02,0.1183,48,6791.38,3157.44,40.72,111,True,3633.94
3453,3862,1251,9,67376.85,0.0764,180,77213.87,48511.33,30.99,119,True,28702.54
3454,3862,1217,8,16597.23,0.1053,36,5243.06,2738.54,35.57,69,False,2504.52
3455,3863,2153,8,26419.75,0.173,72,27423.7,8718.52,55.6,359,True,18705.18
3456,3866,3028,8,21094.06,0.1292,24,5450.71,2320.35,20.56,0,False,3130.36
3457,3866,349,9,50904.28,0.0703,240,71571.42,48868.11,17.23,95,True,22703.31
3458,3867,3007,8,44153.0,0.1149,36,15219.54,7285.24,47.04,0,False,7934.3
3459,3867,1873,8,41761.61,0.1382,36,17314.36,6890.67,47.27,101,True,10423.69
3460,3868,2082,8,21532.9,0.1636,72,21136.69,7105.86,49.81,134,True,14030.83
3461,3868,2498,7,43540.69,0.2522,12,10980.96,2612.44,50.11,4,False,8368.52
3462,3869,3015,7,7075.45,0.1394,24,1972.64,849.05,55.5,0,False,1123.59
3463,3870,3035,8,52540.51,0.0978,72,30830.77,17338.37,43.04,67,False,13492.4
3464,3871,1483,8,14635.61,0.098,72,8605.74,4829.75,38.37,127,True,3775.99
3465,3872,2892,9,73498.86,0.1177,60,43254.08,17639.73,35.62,0,False,25614.35
3466,3873,3037,7,14142.97,0.1814,48,10262.14,3394.31,73.07,0,False,6867.83
3467,3873,3054,7,21895.08,0.2714,24,11884.65,2627.41,73.41,0,False,9257.24
3468,3874,1740,8,16060.18,0.1786,48,11473.39,3533.24,43.78,105,True,7940.15
3469,3875,2992,9,53018.38,0.0778,120,41248.3,25448.82,34.65,120,True,15799.48
3470,3877,2385,9,61149.1,0.116,60,35466.48,14675.78,53.34,101,True,20790.7
3471,3877,2848,8,39675.83,0.1223,48,19409.42,8728.68,54.66,191,True,10680.74
3472,3878,1981,9,65795.03,0.1099,240,144617.48,63163.23,47.3,114,True,81454.25
3473,3878,2420,9,71121.5,0.0944,240,134277.39,68276.64,46.96,72,False,66000.75
3474,3879,2067,8,14242.39,0.1151,36,4917.9,2349.99,35.2,110,True,2567.91
3475,3880,2528,8,18236.66,0.1738,24,6339.06,2006.03,32.03,358,True,4333.03
3476,3881,2497,9,71622.32,0.0822,180,88310.32,51568.07,53.71,149,True,36742.25
3477,3881,2748,9,55151.86,0.1155,120,63700.4,26472.89,55.7,0,False,37227.51
3478,3882,1565,9,54156.83,0.0962,180,78148.31,38992.92,38.88,0,False,39155.39
3479,3882,2860,7,28350.62,0.2266,12,6424.25,1701.04,43.49,54,False,4723.21
3480,3884,1926,7,16833.3,0.2721,12,4580.34,1010.0,38.31,77,False,3570.34
3481,3884,1032,9,71768.53,0.1126,180,121217.05,51673.34,32.48,144,True,69543.71
3482,3885,2856,7,6355.14,0.1979,36,3773.05,1143.93,67.07,71,False,2629.12
3483,3886,2927,9,71265.69,0.0954,120,67987.47,34207.53,69.67,0,False,33779.94
3484,3888,2643,9,62761.73,0.0945,180,88964.75,45188.45,60.51,148,True,43776.3
3485,3889,1274,8,40240.23,0.109,60,21930.93,11066.06,33.7,98,True,10864.87
3486,3890,2895,8,39920.29,0.1075,48,17165.72,8782.46,56.26,44,False,8383.26
3487,3891,2675,8,16936.48,0.0958,72,9735.09,5589.04,22.63,111,True,4146.05
3488,3892,2793,9,65023.78,0.0737,120,47922.53,31211.41,20.2,103,True,16711.12
3489,3893,2303,8,12420.0,0.1143,36,4258.82,2049.3,53.96,42,False,2209.52
3490,3894,1603,7,1157.12,0.2523,36,875.82,208.28,34.79,107,True,667.54
3491,3895,3070,8,12974.6,0.1589,36,6184.99,2140.81,71.61,0,False,4044.18
3492,3896,2969,8,23636.93,0.1681,72,23840.21,7800.19,69.64,129,True,16040.02
3493,3898,2245,9,50079.05,0.0977,240,97854.46,48075.89,45.48,113,True,49778.57
3494,3898,1970,9,62475.69,0.1142,120,71347.24,29988.33,46.94,101,True,41358.91
3495,3900,2762,8,16148.45,0.1386,24,4476.35,1776.33,66.58,124,True,2700.02
3496,3900,2969,7,22120.92,0.212,24,9379.27,2654.51,66.61,127,True,6724.76
3497,3902,2915,9,51886.1,0.0993,120,51522.9,24905.33,47.63,0,False,26617.57
3498,3902,2493,9,59294.8,0.113,60,33501.56,14230.75,48.33,64,False,19270.81
3499,3903,2926,7,44874.46,0.21,24,18847.27,5384.94,69.35,35,False,13462.33
3500,3904,920,8,19512.56,0.145,72,16975.93,6439.14,30.74,99,True,10536.79
3501,3904,2409,8,22269.16,0.1295,24,5767.71,2449.61,31.25,70,False,3318.1
3502,3905,2193,7,30964.52,0.2049,48,25378.52,7431.48,33.36,99,True,17947.04
3503,3908,2207,8,16574.45,0.1073,24,3556.88,1823.19,43.88,314,True,1733.69
3504,3908,1506,8,13976.33,0.1738,72,14574.52,4612.19,43.51,119,True,9962.33
3505,3910,2221,7,20457.67,0.2437,60,24927.67,6137.3,47.65,97,True,18790.37
3506,3912,2141,8,46979.95,0.1578,60,37067.18,12919.49,55.41,116,True,24147.69
3507,3914,2781,9,52770.93,0.0905,180,71636.54,37995.07,51.4,94,True,33641.47
3508,3915,3031,8,12145.39,0.125,72,9109.04,4007.98,73.37,0,False,5101.06
3509,3916,1453,7,40501.76,0.1752,48,28383.63,9720.42,39.35,88,False,18663.21
3510,3917,2554,9,53726.56,0.1167,60,31349.45,12894.37,44.13,120,True,18455.08
3511,3917,2358,8,20617.16,0.1461,48,12048.67,4535.78,46.14,133,True,7512.89
3512,3918,2186,8,15642.6,0.1239,36,5814.35,2581.03,40.53,111,True,3233.32
3513,3919,1696,8,53177.11,0.1342,24,14272.74,5849.48,40.73,67,False,8423.26
3514,3920,2790,9,67872.63,0.1008,60,34207.81,16289.43,40.33,54,False,17918.38
3515,3921,2742,9,130795.2,0.0907,60,59315.62,31390.85,33.42,39,False,27924.77
3516,3922,2902,9,58897.61,0.0787,120,46352.42,28270.85,24.19,0,False,18081.57
3517,3924,2321,8,14149.59,0.1731,60,12246.47,3891.14,54.16,15,False,8355.33
3518,3925,2349,8,15434.59,0.1094,24,3377.09,1697.8,60.71,182,True,1679.29
3519,3926,649,9,66093.64,0.0839,240,110905.13,63449.89,24.77,270,True,47455.24
3520,3928,2379,9,51129.32,0.0807,180,61892.04,36813.11,37.25,81,False,25078.93
3521,3930,2252,9,61137.54,0.077,120,47075.91,29346.02,48.08,115,True,17729.89
3522,3931,2710,7,10548.03,0.2488,12,2624.35,632.88,56.42,18,False,1991.47
3523,3932,2233,7,24050.38,0.1816,12,4367.55,1443.02,54.97,49,False,2924.53
3524,3935,2909,9,54615.0,0.0762,120,41616.63,26215.2,67.82,0,False,15401.43
3525,3936,2102,7,42212.78,0.1281,12,5407.46,2532.77,31.04,55,False,2874.69
3526,3937,2877,7,19681.11,0.1651,12,3249.35,1180.87,49.69,107,True,2068.48
3527,3938,2295,9,50668.68,0.0705,60,17860.71,12160.48,21.0,118,True,5700.23
3528,3940,2889,7,2556.75,0.1424,60,1820.41,767.02,34.44,0,False,1053.39
3529,3941,1761,8,54070.09,0.1784,60,48230.52,14869.27,48.52,138,True,33361.25
3530,3941,2246,8,25643.29,0.099,72,15232.11,8462.29,49.41,106,True,6769.82
3531,3943,2952,8,14704.41,0.1536,36,6775.79,2426.23,69.72,0,False,4349.56
3532,3944,2856,9,59347.78,0.1061,60,31484.0,14243.47,66.97,62,False,17240.53
3533,3945,966,9,60387.31,0.1043,120,62983.96,28985.91,31.01,117,True,33998.05
3534,3946,2631,8,27072.73,0.1042,48,11283.91,5956.0,63.7,196,True,5327.91
3535,3947,2745,7,42843.57,0.1439,48,24660.76,10282.46,41.48,0,False,14378.3
3536,3947,2495,8,53876.14,0.1286,48,27713.89,11852.75,40.87,0,False,15861.14
3537,3948,2818,9,61049.37,0.081,240,98899.98,58607.4,65.35,46,False,40292.58
3538,3950,2875,8,18609.63,0.1486,72,16592.35,6141.18,29.79,127,True,10451.17
3539,3950,2372,8,13971.39,0.1227,48,6857.16,3073.71,30.24,114,True,3783.45
3540,3951,2590,9,69000.67,0.0923,180,95531.43,49680.48,33.35,53,False,45850.95
3541,3951,2068,8,52977.68,0.146,60,38673.71,14568.86,36.16,141,True,24104.85
3542,3952,2108,7,20250.4,0.248,60,25110.5,6075.12,26.86,114,True,19035.38
3543,3953,1557,9,144178.73,0.0919,120,132500.25,69205.79,25.78,115,True,63294.46
3544,3953,1941,7,19734.61,0.1887,36,11171.76,3552.23,32.56,104,True,7619.53
3545,3956,2520,8,16594.88,0.1587,72,15801.64,5476.31,60.01,88,False,10325.33
3546,3958,2706,9,58812.64,0.116,120,68222.66,28230.07,59.17,117,True,39992.59
3547,3961,861,7,15239.99,0.1805,60,13754.09,4572.0,22.89,119,True,9182.09
3548,3961,847,7,6876.98,0.279,36,5756.03,1237.86,23.81,95,True,4518.17
3549,3962,1022,8,101402.96,0.0992,48,40236.69,22308.65,19.75,110,True,17928.04
3550,3962,360,8,99351.68,0.118,60,58617.49,27321.71,19.75,117,True,31295.78
3551,3963,2441,7,15323.95,0.2339,48,14337.09,3677.75,44.28,0,False,10659.34
3552,3965,2678,7,23320.53,0.2639,60,30771.44,6996.16,62.49,190,True,23775.28
3553,3965,2438,9,67562.36,0.119,60,40199.6,16214.97,59.71,138,True,23984.63
3554,3966,1196,9,61720.45,0.0891,60,27496.46,14812.91,37.12,84,False,12683.55
3555,3967,2414,7,7151.71,0.232,12,1659.2,429.1,37.59,0,False,1230.1
3556,3968,2573,9,58047.99,0.1025,120,59499.19,27863.04,27.12,116,True,31636.15
3557,3969,1962,9,59822.04,0.106,180,95117.04,43071.87,38.51,0,False,52045.17
3558,3970,2294,8,84400.23,0.1587,72,80365.9,27852.08,51.07,110,True,52513.82
3559,3972,1842,7,6963.77,0.2148,36,4487.45,1253.48,40.33,108,True,3233.97
3560,3972,2600,7,7772.42,0.2287,24,3555.1,932.69,40.55,94,True,2622.41
3561,3975,2693,8,23902.78,0.1278,24,6109.55,2629.31,65.38,0,False,3480.24
3562,3977,1539,7,11168.79,0.2369,12,2645.89,670.13,23.19,59,False,1975.76
3563,3977,678,7,25609.25,0.1867,48,19124.99,6146.22,22.08,43,False,12978.77
3564,3978,2385,9,67205.08,0.1053,60,35383.47,16129.22,59.47,80,False,19254.25
3565,3978,2445,8,11249.84,0.1733,36,5848.79,1856.22,62.87,61,False,3992.57
3566,3980,2866,7,7322.28,0.2429,24,3557.16,878.67,61.37,0,False,2678.49
3567,3980,2406,7,9383.51,0.202,12,1895.47,563.01,61.29,66,False,1332.46
3568,3981,2193,7,27125.02,0.1767,48,19171.96,6510.0,43.08,116,True,12661.96
3569,3981,2061,8,64965.62,0.1699,48,44150.64,14292.44,41.16,138,True,29858.2
